client_id,Delinquent90
107683,0.01
107684,0.0
107685,0.01
107686,0.04
107687,0.0
107688,0.13
107689,0.06
107690,0.04
107691,0.42
107692,0.02
107693,0.0
107694,0.02
107695,0.0
107696,0.03
107697,0.0
107698,0.26
107699,0.58
107700,0.21
107701,0.0
107702,0.04
107703,0.01
107704,0.09
107705,0.21
107706,0.52
107707,0.02
107708,0.0
107709,0.03
107710,0.32
107711,0.01
107712,0.02
107713,0.0
107714,0.01
107715,0.17
107716,0.03
107717,0.0
107718,0.01
107719,0.04
107720,0.29
107721,0.01
107722,0.03
107723,0.02
107724,0.0
107725,0.0
107726,0.0
107727,0.01
107728,0.0
107729,0.0
107730,0.02
107731,0.01
107732,0.0
107733,0.02
107734,0.06
107735,0.0
107736,0.02
107737,0.01
107738,0.01
107739,0.01
107740,0.02
107741,0.01
107742,0.07
107743,0.01
107744,0.0
107745,0.35
107746,0.18
107747,0.59
107748,0.0
107749,0.14
107750,0.12
107751,0.02
107752,0.17
107753,0.0
107754,0.0
107755,0.01
107756,0.04
107757,0.05
107758,0.0
107759,0.0
107760,0.01
107761,0.0
107762,0.22
107763,0.11
107764,0.02
107765,0.2
107766,0.08
107767,0.0
107768,0.01
107769,0.0
107770,0.01
107771,0.03
107772,0.0
107773,0.27
107774,0.07
107775,0.04
107776,0.0
107777,0.02
107778,0.0
107779,0.06
107780,0.12
107781,0.13
107782,0.01
107783,0.02
107784,0.03
107785,0.04
107786,0.0
107787,0.13
107788,0.0
107789,0.11
107790,0.0
107791,0.19
107792,0.38
107793,0.15
107794,0.5
107795,0.0
107796,0.63
107797,0.03
107798,0.02
107799,0.01
107800,0.0
107801,0.05
107802,0.0
107803,0.08
107804,0.0
107805,0.04
107806,0.0
107807,0.0
107808,0.0
107809,0.14
107810,0.22
107811,0.01
107812,0.03
107813,0.05
107814,0.01
107815,0.09
107816,0.1
107817,0.65
107818,0.02
107819,0.49
107820,0.03
107821,0.0
107822,0.0
107823,0.01
107824,0.08
107825,0.01
107826,0.0
107827,0.03
107828,0.0
107829,0.0
107830,0.1
107831,0.0
107832,0.0
107833,0.0
107834,0.01
107835,0.04
107836,0.05
107837,0.08
107838,0.14
107839,0.02
107840,0.05
107841,0.02
107842,0.01
107843,0.13
107844,0.43
107845,0.0
107846,0.01
107847,0.03
107848,0.01
107849,0.08
107850,0.0
107851,0.0
107852,0.0
107853,0.0
107854,0.03
107855,0.02
107856,0.01
107857,0.0
107858,0.0
107859,0.11
107860,0.33
107861,0.02
107862,0.0
107863,0.03
107864,0.0
107865,0.06
107866,0.1
107867,0.01
107868,0.14
107869,0.02
107870,0.16
107871,0.0
107872,0.01
107873,0.0
107874,0.01
107875,0.02
107876,0.01
107877,0.02
107878,0.0
107879,0.0
107880,0.09
107881,0.07
107882,0.0
107883,0.0
107884,0.0
107885,0.0
107886,0.02
107887,0.0
107888,0.08
107889,0.0
107890,0.01
107891,0.29
107892,0.01
107893,0.01
107894,0.12
107895,0.02
107896,0.3
107897,0.0
107898,0.1
107899,0.0
107900,0.27
107901,0.0
107902,0.31
107903,0.55
107904,0.01
107905,0.04
107906,0.0
107907,0.05
107908,0.17
107909,0.46
107910,0.02
107911,0.01
107912,0.01
107913,0.01
107914,0.01
107915,0.01
107916,0.01
107917,0.07
107918,0.04
107919,0.05
107920,0.1
107921,0.44
107922,0.01
107923,0.06
107924,0.17
107925,0.0
107926,0.0
107927,0.2
107928,0.02
107929,0.0
107930,0.0
107931,0.07
107932,0.06
107933,0.0
107934,0.03
107935,0.0
107936,0.03
107937,0.0
107938,0.02
107939,0.0
107940,0.3
107941,0.04
107942,0.05
107943,0.07
107944,0.03
107945,0.0
107946,0.0
107947,0.18
107948,0.04
107949,0.19
107950,0.18
107951,0.48
107952,0.05
107953,0.0
107954,0.0
107955,0.33
107956,0.03
107957,0.19
107958,0.0
107959,0.01
107960,0.01
107961,0.11
107962,0.0
107963,0.03
107964,0.03
107965,0.05
107966,0.15
107967,0.07
107968,0.05
107969,0.0
107970,0.0
107971,0.08
107972,0.0
107973,0.01
107974,0.04
107975,0.01
107976,0.0
107977,0.04
107978,0.01
107979,0.05
107980,0.54
107981,0.01
107982,0.0
107983,0.11
107984,0.36
107985,0.1
107986,0.03
107987,0.24
107988,0.03
107989,0.1
107990,0.03
107991,0.0
107992,0.01
107993,0.02
107994,0.12
107995,0.1
107996,0.03
107997,0.0
107998,0.03
107999,0.0
108000,0.01
108001,0.0
108002,0.02
108003,0.01
108004,0.02
108005,0.23
108006,0.06
108007,0.01
108008,0.01
108009,0.0
108010,0.0
108011,0.42
108012,0.02
108013,0.0
108014,0.38
108015,0.0
108016,0.03
108017,0.04
108018,0.0
108019,0.03
108020,0.39
108021,0.0
108022,0.05
108023,0.02
108024,0.23
108025,0.0
108026,0.0
108027,0.06
108028,0.01
108029,0.0
108030,0.11
108031,0.07
108032,0.04
108033,0.01
108034,0.03
108035,0.44
108036,0.2
108037,0.62
108038,0.17
108039,0.03
108040,0.06
108041,0.06
108042,0.0
108043,0.0
108044,0.08
108045,0.0
108046,0.01
108047,0.01
108048,0.09
108049,0.0
108050,0.0
108051,0.05
108052,0.02
108053,0.0
108054,0.0
108055,0.0
108056,0.02
108057,0.0
108058,0.0
108059,0.0
108060,0.01
108061,0.48
108062,0.04
108063,0.3
108064,0.0
108065,0.01
108066,0.09
108067,0.0
108068,0.01
108069,0.23
108070,0.0
108071,0.01
108072,0.07
108073,0.01
108074,0.13
108075,0.01
108076,0.09
108077,0.07
108078,0.0
108079,0.0
108080,0.44
108081,0.3
108082,0.08
108083,0.46
108084,0.01
108085,0.01
108086,0.0
108087,0.02
108088,0.06
108089,0.45
108090,0.05
108091,0.16
108092,0.0
108093,0.0
108094,0.08
108095,0.21
108096,0.0
108097,0.0
108098,0.04
108099,0.03
108100,0.07
108101,0.0
108102,0.0
108103,0.1
108104,0.0
108105,0.02
108106,0.46
108107,0.01
108108,0.0
108109,0.07
108110,0.0
108111,0.01
108112,0.0
108113,0.0
108114,0.02
108115,0.06
108116,0.1
108117,0.19
108118,0.0
108119,0.0
108120,0.08
108121,0.03
108122,0.05
108123,0.0
108124,0.0
108125,0.11
108126,0.14
108127,0.03
108128,0.02
108129,0.05
108130,0.02
108131,0.01
108132,0.01
108133,0.0
108134,0.0
108135,0.01
108136,0.01
108137,0.07
108138,0.01
108139,0.0
108140,0.1
108141,0.24
108142,0.03
108143,0.13
108144,0.0
108145,0.09
108146,0.02
108147,0.11
108148,0.09
108149,0.0
108150,0.09
108151,0.0
108152,0.04
108153,0.05
108154,0.01
108155,0.05
108156,0.0
108157,0.14
108158,0.17
108159,0.01
108160,0.09
108161,0.01
108162,0.0
108163,0.07
108164,0.01
108165,0.16
108166,0.01
108167,0.01
108168,0.11
108169,0.13
108170,0.0
108171,0.0
108172,0.21
108173,0.14
108174,0.0
108175,0.01
108176,0.01
108177,0.08
108178,0.02
108179,0.02
108180,0.02
108181,0.0
108182,0.02
108183,0.06
108184,0.0
108185,0.0
108186,0.06
108187,0.0
108188,0.03
108189,0.02
108190,0.01
108191,0.1
108192,0.0
108193,0.05
108194,0.0
108195,0.0
108196,0.02
108197,0.19
108198,0.04
108199,0.02
108200,0.17
108201,0.07
108202,0.08
108203,0.06
108204,0.03
108205,0.45
108206,0.04
108207,0.01
108208,0.0
108209,0.0
108210,0.0
108211,0.0
108212,0.0
108213,0.01
108214,0.1
108215,0.0
108216,0.71
108217,0.01
108218,0.0
108219,0.07
108220,0.01
108221,0.03
108222,0.01
108223,0.01
108224,0.3
108225,0.0
108226,0.0
108227,0.02
108228,0.0
108229,0.03
108230,0.0
108231,0.01
108232,0.64
108233,0.04
108234,0.12
108235,0.15
108236,0.03
108237,0.12
108238,0.24
108239,0.0
108240,0.0
108241,0.0
108242,0.23
108243,0.01
108244,0.04
108245,0.0
108246,0.03
108247,0.0
108248,0.0
108249,0.56
108250,0.0
108251,0.28
108252,0.01
108253,0.04
108254,0.13
108255,0.08
108256,0.0
108257,0.01
108258,0.16
108259,0.05
108260,0.04
108261,0.0
108262,0.01
108263,0.01
108264,0.0
108265,0.03
108266,0.15
108267,0.0
108268,0.05
108269,0.01
108270,0.0
108271,0.0
108272,0.09
108273,0.52
108274,0.11
108275,0.11
108276,0.04
108277,0.05
108278,0.0
108279,0.11
108280,0.0
108281,0.04
108282,0.0
108283,0.0
108284,0.54
108285,0.03
108286,0.0
108287,0.0
108288,0.01
108289,0.02
108290,0.01
108291,0.0
108292,0.27
108293,0.43
108294,0.03
108295,0.0
108296,0.0
108297,0.0
108298,0.0
108299,0.16
108300,0.18
108301,0.0
108302,0.0
108303,0.44
108304,0.0
108305,0.3
108306,0.28
108307,0.77
108308,0.0
108309,0.06
108310,0.01
108311,0.01
108312,0.05
108313,0.05
108314,0.02
108315,0.0
108316,0.01
108317,0.02
108318,0.06
108319,0.03
108320,0.01
108321,0.0
108322,0.03
108323,0.0
108324,0.01
108325,0.12
108326,0.02
108327,0.06
108328,0.01
108329,0.01
108330,0.06
108331,0.04
108332,0.0
108333,0.04
108334,0.15
108335,0.0
108336,0.05
108337,0.0
108338,0.01
108339,0.0
108340,0.01
108341,0.2
108342,0.1
108343,0.0
108344,0.0
108345,0.01
108346,0.1
108347,0.08
108348,0.0
108349,0.06
108350,0.0
108351,0.02
108352,0.02
108353,0.16
108354,0.22
108355,0.05
108356,0.0
108357,0.03
108358,0.04
108359,0.02
108360,0.0
108361,0.0
108362,0.04
108363,0.0
108364,0.02
108365,0.0
108366,0.0
108367,0.08
108368,0.03
108369,0.14
108370,0.0
108371,0.08
108372,0.09
108373,0.0
108374,0.04
108375,0.02
108376,0.11
108377,0.0
108378,0.03
108379,0.01
108380,0.0
108381,0.01
108382,0.23
108383,0.02
108384,0.04
108385,0.03
108386,0.05
108387,0.01
108388,0.01
108389,0.01
108390,0.43
108391,0.0
108392,0.02
108393,0.32
108394,0.0
108395,0.0
108396,0.26
108397,0.0
108398,0.01
108399,0.02
108400,0.01
108401,0.66
108402,0.02
108403,0.06
108404,0.01
108405,0.03
108406,0.0
108407,0.0
108408,0.0
108409,0.0
108410,0.01
108411,0.05
108412,0.12
108413,0.0
108414,0.05
108415,0.2
108416,0.04
108417,0.17
108418,0.07
108419,0.02
108420,0.0
108421,0.03
108422,0.1
108423,0.06
108424,0.02
108425,0.0
108426,0.07
108427,0.0
108428,0.02
108429,0.03
108430,0.01
108431,0.01
108432,0.1
108433,0.0
108434,0.07
108435,0.0
108436,0.07
108437,0.16
108438,0.32
108439,0.0
108440,0.1
108441,0.0
108442,0.0
108443,0.0
108444,0.08
108445,0.0
108446,0.01
108447,0.01
108448,0.01
108449,0.01
108450,0.0
108451,0.02
108452,0.02
108453,0.08
108454,0.0
108455,0.08
108456,0.07
108457,0.0
108458,0.03
108459,0.01
108460,0.32
108461,0.01
108462,0.0
108463,0.03
108464,0.02
108465,0.0
108466,0.06
108467,0.0
108468,0.09
108469,0.01
108470,0.05
108471,0.23
108472,0.08
108473,0.04
108474,0.0
108475,0.03
108476,0.02
108477,0.44
108478,0.04
108479,0.03
108480,0.08
108481,0.04
108482,0.01
108483,0.02
108484,0.0
108485,0.01
108486,0.19
108487,0.03
108488,0.04
108489,0.21
108490,0.0
108491,0.19
108492,0.0
108493,0.0
108494,0.01
108495,0.09
108496,0.34
108497,0.0
108498,0.14
108499,0.02
108500,0.01
108501,0.07
108502,0.13
108503,0.05
108504,0.32
108505,0.07
108506,0.08
108507,0.02
108508,0.16
108509,0.01
108510,0.14
108511,0.01
108512,0.05
108513,0.01
108514,0.03
108515,0.01
108516,0.25
108517,0.19
108518,0.01
108519,0.0
108520,0.0
108521,0.24
108522,0.13
108523,0.01
108524,0.35
108525,0.03
108526,0.07
108527,0.03
108528,0.15
108529,0.04
108530,0.23
108531,0.0
108532,0.12
108533,0.0
108534,0.07
108535,0.0
108536,0.0
108537,0.01
108538,0.03
108539,0.03
108540,0.01
108541,0.0
108542,0.0
108543,0.01
108544,0.01
108545,0.0
108546,0.05
108547,0.02
108548,0.06
108549,0.03
108550,0.04
108551,0.35
108552,0.35
108553,0.0
108554,0.68
108555,0.01
108556,0.08
108557,0.0
108558,0.14
108559,0.0
108560,0.0
108561,0.02
108562,0.22
108563,0.04
108564,0.01
108565,0.03
108566,0.06
108567,0.04
108568,0.12
108569,0.03
108570,0.0
108571,0.05
108572,0.06
108573,0.04
108574,0.04
108575,0.13
108576,0.0
108577,0.0
108578,0.07
108579,0.08
108580,0.56
108581,0.0
108582,0.08
108583,0.02
108584,0.0
108585,0.07
108586,0.1
108587,0.0
108588,0.0
108589,0.16
108590,0.01
108591,0.14
108592,0.03
108593,0.51
108594,0.03
108595,0.22
108596,0.78
108597,0.08
108598,0.0
108599,0.01
108600,0.03
108601,0.01
108602,0.0
108603,0.45
108604,0.0
108605,0.06
108606,0.1
108607,0.37
108608,0.0
108609,0.0
108610,0.09
108611,0.03
108612,0.02
108613,0.07
108614,0.01
108615,0.01
108616,0.06
108617,0.01
108618,0.03
108619,0.0
108620,0.03
108621,0.0
108622,0.05
108623,0.01
108624,0.0
108625,0.18
108626,0.03
108627,0.0
108628,0.02
108629,0.01
108630,0.0
108631,0.0
108632,0.38
108633,0.02
108634,0.09
108635,0.01
108636,0.0
108637,0.02
108638,0.31
108639,0.01
108640,0.0
108641,0.01
108642,0.1
108643,0.0
108644,0.41
108645,0.04
108646,0.0
108647,0.0
108648,0.56
108649,0.01
108650,0.12
108651,0.14
108652,0.0
108653,0.17
108654,0.0
108655,0.01
108656,0.17
108657,0.05
108658,0.11
108659,0.0
108660,0.04
108661,0.01
108662,0.12
108663,0.0
108664,0.0
108665,0.0
108666,0.01
108667,0.01
108668,0.0
108669,0.0
108670,0.09
108671,0.01
108672,0.0
108673,0.06
108674,0.02
108675,0.0
108676,0.0
108677,0.0
108678,0.06
108679,0.0
108680,0.32
108681,0.05
108682,0.02
108683,0.25
108684,0.03
108685,0.02
108686,0.0
108687,0.0
108688,0.02
108689,0.14
108690,0.01
108691,0.02
108692,0.0
108693,0.08
108694,0.02
108695,0.19
108696,0.0
108697,0.03
108698,0.1
108699,0.09
108700,0.0
108701,0.04
108702,0.01
108703,0.12
108704,0.0
108705,0.0
108706,0.12
108707,0.06
108708,0.03
108709,0.0
108710,0.17
108711,0.03
108712,0.21
108713,0.08
108714,0.23
108715,0.0
108716,0.02
108717,0.0
108718,0.0
108719,0.0
108720,0.1
108721,0.01
108722,0.04
108723,0.0
108724,0.09
108725,0.1
108726,0.02
108727,0.74
108728,0.0
108729,0.01
108730,0.06
108731,0.08
108732,0.26
108733,0.0
108734,0.01
108735,0.05
108736,0.44
108737,0.01
108738,0.08
108739,0.0
108740,0.33
108741,0.02
108742,0.1
108743,0.03
108744,0.0
108745,0.1
108746,0.0
108747,0.01
108748,0.07
108749,0.06
108750,0.0
108751,0.03
108752,0.56
108753,0.11
108754,0.04
108755,0.0
108756,0.0
108757,0.11
108758,0.0
108759,0.16
108760,0.01
108761,0.03
108762,0.01
108763,0.23
108764,0.03
108765,0.07
108766,0.01
108767,0.04
108768,0.29
108769,0.1
108770,0.03
108771,0.21
108772,0.0
108773,0.05
108774,0.0
108775,0.05
108776,0.0
108777,0.01
108778,0.01
108779,0.04
108780,0.0
108781,0.04
108782,0.01
108783,0.01
108784,0.01
108785,0.02
108786,0.05
108787,0.04
108788,0.03
108789,0.02
108790,0.1
108791,0.0
108792,0.1
108793,0.22
108794,0.03
108795,0.01
108796,0.02
108797,0.0
108798,0.0
108799,0.0
108800,0.03
108801,0.01
108802,0.02
108803,0.01
108804,0.0
108805,0.0
108806,0.02
108807,0.08
108808,0.22
108809,0.0
108810,0.03
108811,0.09
108812,0.15
108813,0.1
108814,0.02
108815,0.11
108816,0.0
108817,0.02
108818,0.27
108819,0.29
108820,0.01
108821,0.0
108822,0.02
108823,0.02
108824,0.01
108825,0.01
108826,0.19
108827,0.17
108828,0.0
108829,0.0
108830,0.05
108831,0.01
108832,0.04
108833,0.01
108834,0.01
108835,0.52
108836,0.0
108837,0.01
108838,0.03
108839,0.0
108840,0.07
108841,0.01
108842,0.13
108843,0.3
108844,0.03
108845,0.3
108846,0.15
108847,0.16
108848,0.01
108849,0.12
108850,0.03
108851,0.0
108852,0.09
108853,0.0
108854,0.14
108855,0.03
108856,0.0
108857,0.06
108858,0.03
108859,0.0
108860,0.47
108861,0.0
108862,0.0
108863,0.16
108864,0.04
108865,0.03
108866,0.01
108867,0.03
108868,0.24
108869,0.0
108870,0.03
108871,0.24
108872,0.0
108873,0.0
108874,0.06
108875,0.0
108876,0.02
108877,0.0
108878,0.05
108879,0.03
108880,0.12
108881,0.36
108882,0.01
108883,0.0
108884,0.0
108885,0.08
108886,0.07
108887,0.01
108888,0.03
108889,0.02
108890,0.09
108891,0.0
108892,0.0
108893,0.31
108894,0.12
108895,0.08
108896,0.01
108897,0.04
108898,0.1
108899,0.51
108900,0.0
108901,0.01
108902,0.06
108903,0.0
108904,0.43
108905,0.0
108906,0.0
108907,0.28
108908,0.01
108909,0.1
108910,0.01
108911,0.0
108912,0.02
108913,0.12
108914,0.03
108915,0.08
108916,0.07
108917,0.09
108918,0.0
108919,0.02
108920,0.01
108921,0.0
108922,0.01
108923,0.09
108924,0.01
108925,0.02
108926,0.19
108927,0.28
108928,0.02
108929,0.09
108930,0.16
108931,0.08
108932,0.01
108933,0.05
108934,0.01
108935,0.03
108936,0.0
108937,0.07
108938,0.08
108939,0.0
108940,0.09
108941,0.02
108942,0.0
108943,0.0
108944,0.11
108945,0.14
108946,0.0
108947,0.02
108948,0.0
108949,0.03
108950,0.47
108951,0.01
108952,0.76
108953,0.1
108954,0.61
108955,0.04
108956,0.01
108957,0.04
108958,0.16
108959,0.11
108960,0.01
108961,0.0
108962,0.0
108963,0.0
108964,0.0
108965,0.06
108966,0.0
108967,0.12
108968,0.0
108969,0.0
108970,0.39
108971,0.11
108972,0.01
108973,0.02
108974,0.0
108975,0.03
108976,0.51
108977,0.02
108978,0.04
108979,0.02
108980,0.0
108981,0.04
108982,0.03
108983,0.0
108984,0.02
108985,0.01
108986,0.01
108987,0.01
108988,0.0
108989,0.01
108990,0.05
108991,0.09
108992,0.0
108993,0.16
108994,0.36
108995,0.03
108996,0.6
108997,0.02
108998,0.09
108999,0.05
109000,0.0
109001,0.01
109002,0.0
109003,0.04
109004,0.17
109005,0.0
109006,0.01
109007,0.02
109008,0.0
109009,0.0
109010,0.05
109011,0.01
109012,0.23
109013,0.02
109014,0.0
109015,0.01
109016,0.14
109017,0.07
109018,0.14
109019,0.02
109020,0.03
109021,0.01
109022,0.02
109023,0.04
109024,0.0
109025,0.0
109026,0.11
109027,0.27
109028,0.02
109029,0.01
109030,0.01
109031,0.01
109032,0.31
109033,0.2
109034,0.0
109035,0.0
109036,0.0
109037,0.0
109038,0.02
109039,0.0
109040,0.08
109041,0.59
109042,0.03
109043,0.0
109044,0.43
109045,0.0
109046,0.03
109047,0.02
109048,0.05
109049,0.01
109050,0.01
109051,0.25
109052,0.04
109053,0.05
109054,0.02
109055,0.02
109056,0.23
109057,0.0
109058,0.04
109059,0.08
109060,0.02
109061,0.0
109062,0.1
109063,0.18
109064,0.04
109065,0.01
109066,0.03
109067,0.04
109068,0.0
109069,0.07
109070,0.06
109071,0.09
109072,0.0
109073,0.09
109074,0.04
109075,0.02
109076,0.13
109077,0.0
109078,0.41
109079,0.03
109080,0.03
109081,0.0
109082,0.01
109083,0.02
109084,0.02
109085,0.03
109086,0.0
109087,0.0
109088,0.07
109089,0.03
109090,0.01
109091,0.62
109092,0.0
109093,0.02
109094,0.05
109095,0.23
109096,0.55
109097,0.02
109098,0.01
109099,0.0
109100,0.05
109101,0.04
109102,0.0
109103,0.0
109104,0.01
109105,0.0
109106,0.03
109107,0.01
109108,0.09
109109,0.22
109110,0.0
109111,0.01
109112,0.0
109113,0.2
109114,0.0
109115,0.08
109116,0.01
109117,0.12
109118,0.0
109119,0.01
109120,0.0
109121,0.13
109122,0.13
109123,0.09
109124,0.02
109125,0.0
109126,0.08
109127,0.29
109128,0.02
109129,0.0
109130,0.71
109131,0.07
109132,0.22
109133,0.06
109134,0.09
109135,0.15
109136,0.0
109137,0.13
109138,0.0
109139,0.01
109140,0.05
109141,0.04
109142,0.0
109143,0.02
109144,0.04
109145,0.0
109146,0.0
109147,0.0
109148,0.32
109149,0.01
109150,0.0
109151,0.05
109152,0.0
109153,0.01
109154,0.0
109155,0.0
109156,0.07
109157,0.02
109158,0.03
109159,0.0
109160,0.0
109161,0.14
109162,0.0
109163,0.02
109164,0.03
109165,0.0
109166,0.0
109167,0.27
109168,0.03
109169,0.04
109170,0.02
109171,0.06
109172,0.0
109173,0.0
109174,0.09
109175,0.37
109176,0.01
109177,0.04
109178,0.0
109179,0.01
109180,0.3
109181,0.0
109182,0.0
109183,0.04
109184,0.02
109185,0.01
109186,0.0
109187,0.02
109188,0.03
109189,0.01
109190,0.24
109191,0.19
109192,0.03
109193,0.03
109194,0.57
109195,0.06
109196,0.0
109197,0.11
109198,0.0
109199,0.5
109200,0.03
109201,0.09
109202,0.02
109203,0.01
109204,0.01
109205,0.0
109206,0.0
109207,0.03
109208,0.0
109209,0.66
109210,0.05
109211,0.3
109212,0.39
109213,0.05
109214,0.0
109215,0.03
109216,0.13
109217,0.04
109218,0.0
109219,0.0
109220,0.1
109221,0.28
109222,0.08
109223,0.0
109224,0.0
109225,0.04
109226,0.0
109227,0.01
109228,0.03
109229,0.03
109230,0.01
109231,0.02
109232,0.01
109233,0.0
109234,0.0
109235,0.11
109236,0.02
109237,0.02
109238,0.01
109239,0.02
109240,0.0
109241,0.29
109242,0.65
109243,0.0
109244,0.0
109245,0.0
109246,0.54
109247,0.0
109248,0.11
109249,0.0
109250,0.06
109251,0.01
109252,0.0
109253,0.01
109254,0.0
109255,0.01
109256,0.09
109257,0.06
109258,0.22
109259,0.06
109260,0.11
109261,0.25
109262,0.0
109263,0.0
109264,0.0
109265,0.58
109266,0.03
109267,0.02
109268,0.0
109269,0.03
109270,0.08
109271,0.07
109272,0.0
109273,0.13
109274,0.0
109275,0.04
109276,0.08
109277,0.01
109278,0.24
109279,0.28
109280,0.07
109281,0.03
109282,0.11
109283,0.0
109284,0.0
109285,0.56
109286,0.01
109287,0.01
109288,0.07
109289,0.0
109290,0.01
109291,0.0
109292,0.0
109293,0.0
109294,0.42
109295,0.0
109296,0.04
109297,0.07
109298,0.13
109299,0.02
109300,0.02
109301,0.05
109302,0.12
109303,0.08
109304,0.03
109305,0.03
109306,0.0
109307,0.19
109308,0.08
109309,0.1
109310,0.14
109311,0.0
109312,0.05
109313,0.02
109314,0.39
109315,0.0
109316,0.01
109317,0.0
109318,0.14
109319,0.03
109320,0.07
109321,0.01
109322,0.0
109323,0.01
109324,0.1
109325,0.12
109326,0.07
109327,0.0
109328,0.1
109329,0.16
109330,0.0
109331,0.0
109332,0.01
109333,0.14
109334,0.02
109335,0.03
109336,0.07
109337,0.01
109338,0.01
109339,0.0
109340,0.31
109341,0.0
109342,0.01
109343,0.01
109344,0.13
109345,0.0
109346,0.0
109347,0.06
109348,0.02
109349,0.31
109350,0.01
109351,0.0
109352,0.0
109353,0.09
109354,0.02
109355,0.0
109356,0.01
109357,0.02
109358,0.01
109359,0.44
109360,0.02
109361,0.28
109362,0.0
109363,0.0
109364,0.01
109365,0.03
109366,0.02
109367,0.05
109368,0.0
109369,0.3
109370,0.01
109371,0.0
109372,0.26
109373,0.02
109374,0.12
109375,0.05
109376,0.0
109377,0.0
109378,0.0
109379,0.35
109380,0.04
109381,0.0
109382,0.02
109383,0.0
109384,0.01
109385,0.01
109386,0.02
109387,0.02
109388,0.0
109389,0.01
109390,0.06
109391,0.0
109392,0.02
109393,0.12
109394,0.0
109395,0.02
109396,0.14
109397,0.0
109398,0.01
109399,0.03
109400,0.1
109401,0.16
109402,0.01
109403,0.53
109404,0.1
109405,0.0
109406,0.19
109407,0.16
109408,0.0
109409,0.09
109410,0.06
109411,0.03
109412,0.47
109413,0.08
109414,0.01
109415,0.0
109416,0.0
109417,0.04
109418,0.1
109419,0.38
109420,0.0
109421,0.0
109422,0.09
109423,0.0
109424,0.0
109425,0.01
109426,0.02
109427,0.0
109428,0.04
109429,0.01
109430,0.2
109431,0.0
109432,0.0
109433,0.0
109434,0.0
109435,0.05
109436,0.22
109437,0.01
109438,0.15
109439,0.03
109440,0.0
109441,0.07
109442,0.19
109443,0.02
109444,0.0
109445,0.02
109446,0.02
109447,0.03
109448,0.06
109449,0.02
109450,0.06
109451,0.02
109452,0.2
109453,0.0
109454,0.03
109455,0.45
109456,0.1
109457,0.08
109458,0.02
109459,0.0
109460,0.0
109461,0.12
109462,0.31
109463,0.1
109464,0.0
109465,0.0
109466,0.0
109467,0.01
109468,0.06
109469,0.02
109470,0.04
109471,0.01
109472,0.02
109473,0.0
109474,0.0
109475,0.13
109476,0.01
109477,0.05
109478,0.03
109479,0.01
109480,0.0
109481,0.05
109482,0.09
109483,0.11
109484,0.0
109485,0.0
109486,0.0
109487,0.0
109488,0.19
109489,0.05
109490,0.0
109491,0.01
109492,0.0
109493,0.04
109494,0.01
109495,0.0
109496,0.11
109497,0.33
109498,0.0
109499,0.08
109500,0.01
109501,0.06
109502,0.01
109503,0.03
109504,0.0
109505,0.0
109506,0.1
109507,0.18
109508,0.01
109509,0.04
109510,0.01
109511,0.27
109512,0.01
109513,0.02
109514,0.06
109515,0.29
109516,0.25
109517,0.0
109518,0.0
109519,0.01
109520,0.0
109521,0.0
109522,0.06
109523,0.14
109524,0.01
109525,0.16
109526,0.0
109527,0.03
109528,0.04
109529,0.0
109530,0.04
109531,0.37
109532,0.0
109533,0.0
109534,0.5
109535,0.01
109536,0.06
109537,0.06
109538,0.5
109539,0.0
109540,0.02
109541,0.15
109542,0.01
109543,0.02
109544,0.07
109545,0.0
109546,0.08
109547,0.01
109548,0.04
109549,0.0
109550,0.0
109551,0.0
109552,0.0
109553,0.03
109554,0.0
109555,0.53
109556,0.0
109557,0.36
109558,0.14
109559,0.06
109560,0.07
109561,0.04
109562,0.0
109563,0.19
109564,0.09
109565,0.0
109566,0.01
109567,0.0
109568,0.1
109569,0.21
109570,0.27
109571,0.58
109572,0.0
109573,0.0
109574,0.08
109575,0.03
109576,0.12
109577,0.0
109578,0.0
109579,0.34
109580,0.19
109581,0.04
109582,0.0
109583,0.0
109584,0.3
109585,0.04
109586,0.03
109587,0.0
109588,0.06
109589,0.0
109590,0.01
109591,0.0
109592,0.05
109593,0.11
109594,0.01
109595,0.01
109596,0.06
109597,0.27
109598,0.01
109599,0.0
109600,0.07
109601,0.01
109602,0.01
109603,0.01
109604,0.0
109605,0.02
109606,0.16
109607,0.05
109608,0.07
109609,0.0
109610,0.0
109611,0.0
109612,0.13
109613,0.07
109614,0.0
109615,0.0
109616,0.03
109617,0.08
109618,0.08
109619,0.0
109620,0.0
109621,0.02
109622,0.05
109623,0.03
109624,0.01
109625,0.03
109626,0.0
109627,0.59
109628,0.03
109629,0.0
109630,0.04
109631,0.07
109632,0.06
109633,0.28
109634,0.0
109635,0.1
109636,0.02
109637,0.16
109638,0.03
109639,0.0
109640,0.02
109641,0.0
109642,0.15
109643,0.03
109644,0.06
109645,0.05
109646,0.0
109647,0.0
109648,0.04
109649,0.05
109650,0.0
109651,0.0
109652,0.01
109653,0.05
109654,0.49
109655,0.0
109656,0.0
109657,0.07
109658,0.02
109659,0.06
109660,0.28
109661,0.06
109662,0.03
109663,0.0
109664,0.0
109665,0.01
109666,0.01
109667,0.01
109668,0.01
109669,0.04
109670,0.0
109671,0.0
109672,0.01
109673,0.02
109674,0.15
109675,0.0
109676,0.0
109677,0.0
109678,0.04
109679,0.3
109680,0.05
